SN1999ec_racs.fits SNR: 5.048
SN1999ec_racs.fits Observation Date: 2020-10-17T06:37:49
SN1993K_racs.fits Mean Flux: 0.287 mJy/beam
SN1993K_racs.fits Median Flux: 0.142 mJy/beam
SN1993K_racs.fits Max Flux: 6.392 mJy/beam
SN1993K_racs.fits Min Flux: -1.026 mJy/beam
SN1993K_racs.fits SNR: 7.057
SN1993K_racs.fits Observation Date: 2020-10-17T06:37:49

SN1990aj_racs.fits Mean Flux: 0.315 mJy/beam
SN1990aj_racs.fits Median Flux: 0.135 mJy/beam
SN1990aj_racs.fits Max Flux: 6.547 mJy/beam
SN1990aj_racs.fits Min Flux: -1.011 mJy/beam
SN1990aj_racs.fits SNR: 7.383
SN1990aj_racs.fits Observation Date: 2020-10-16T22:49:10


SN2024fa_racs.fits Mean Flux: 1.076 mJy/beam
SN2024fa_racs.fits Median Flux: 0.185 mJy/beam
SN2024fa_racs.fits Max Flux: 20.208 mJy/beam
SN2024fa_racs.fits Min Flux: -1.722 mJy/beam
SN2024fa_racs.fits SNR: 6.575
SN2024fa_racs.fits Observation Date: 2020-10-17T07:02:13

SN2023ysa_racs.fits Mean Flux: -0.007 mJy/beam
SN2023ysa_racs.fits Median Flux: -0.018 mJy/beam
SN2023ysa_racs.fits Max Flux: 0.743 mJy/beam
SN2023ysa_racs.fits Min Flux: -0.796 mJy/beam
SN2023ysa_racs.fits SNR: 3.599
SN2023ysa_racs.fits Observation Date: 2020-10-16T18:28:10


SN2023xqm_racs.fits Mean Flux: 0.088 mJy/beam
SN2023xqm_racs.fits Median Flux: 0.021 mJy/beam
SN2023xqm_racs.fits Max Flux: 1.821 mJy/beam
SN2023xqm_racs.fits Min Flux: -0.993 mJy/beam
SN2023xqm_racs.fits SNR: 4.736
SN2023xqm_racs.fits Observation Date: 2020-10-16T17:00:21


SN2017cyy_racs.fits Mean Flux: 0.047 mJy/beam
SN2017cyy_racs.fits Median Flux: 0.049 mJy/beam
SN2017cyy_racs.fits Max Flux: 0.690 mJy/beam
SN2017cyy_racs.fits Min Flux: -0.691 mJy/beam
SN2017cyy_racs.fits SNR: 3.110
SN2017cyy_racs.fits Observation Date: 2020-10-26T07:56:39

SN2016eiy_racs.fits Mean Flux: 0.069 mJy/beam
SN2016eiy_racs.fits Median Flux: 0.004 mJy/beam
SN2016eiy_racs.fits Max Flux: 4.915 mJy/beam
SN2016eiy_racs.fits Min Flux: -0.888 mJy/beam
SN2016eiy_racs.fits SNR: 8.609
SN2016eiy_racs.fits Observation Date: 2020-10-16T16:53:04


NSN5_racs.fits Mean Flux: -0.020 mJy/beam
NSN5_racs.fits Median Flux: 0.016 mJy/beam
NSN5_racs.fits Max Flux: 1.036 mJy/beam
NSN5_racs.fits Min Flux: -1.298 mJy/beam
NSN5_racs.fits SNR: 2.856
NSN5_racs.fits Observation Date: 2020-10-16T21:58:02
NSN6_racs.fits Mean Flux: 0.363 mJy/beam
NSN6_racs.fits Median Flux: 0.061 mJy/beam
NSN6_racs.fits Max Flux: 21.720 mJy/beam
NSN6_racs.fits Min Flux: -0.749 mJy/beam
NSN6_racs.fits SNR: 11.845
NSN6_racs.fits Observation Date: 2020-10-16T21:58:02


SN2021aks_racs.fits Mean Flux: 0.220 mJy/beam
SN2021aks_racs.fits Median Flux: -0.042 mJy/beam
SN2021aks_racs.fits Max Flux: 5.864 mJy/beam
SN2021aks_racs.fits Min Flux: -0.700 mJy/beam
SN2021aks_racs.fits SNR: 6.287
SN2021aks_racs.fits Observation Date: 2020-10-16T18:47:25


SN2020ga_racs.fits Mean Flux: 0.117 mJy/beam
SN2020ga_racs.fits Median Flux: 0.034 mJy/beam
SN2020ga_racs.fits Max Flux: 4.916 mJy/beam
SN2020ga_racs.fits Min Flux: -0.809 mJy/beam
SN2020ga_racs.fits SNR: 8.952
SN2020ga_racs.fits Observation Date: 2020-10-26T07:13:22


SN2018ec_racs.fits Mean Flux: 11.429 mJy/beam
SN2018ec_racs.fits Median Flux: -0.051 mJy/beam
SN2018ec_racs.fits Max Flux: 691.625 mJy/beam
SN2018ec_racs.fits Min Flux: -3.009 mJy/beam
SN2018ec_racs.fits SNR: 11.271
SN2018ec_racs.fits Observation Date: 2020-10-17T06:21:37
SN2021afuq_racs.fits Mean Flux: 11.445 mJy/beam
SN2021afuq_racs.fits Median Flux: -0.018 mJy/beam
SN2021afuq_racs.fits Max Flux: 691.625 mJy/beam
SN2021afuq_racs.fits Min Flux: -3.009 mJy/beam
SN2021afuq_racs.fits SNR: 11.271
SN2021afuq_racs.fits Observation Date: 2020-10-17T06:21:37

SN2022ewg_racs.fits Mean Flux: -0.005 mJy/beam
SN2022ewg_racs.fits Median Flux: -0.008 mJy/beam
SN2022ewg_racs.fits Max Flux: 1.501 mJy/beam
SN2022ewg_racs.fits Min Flux: -0.922 mJy/beam
SN2022ewg_racs.fits SNR: 4.864
SN2022ewg_racs.fits Observation Date: 2020-10-17T04:23:21

SN2023cv_racs.fits Mean Flux: 0.218 mJy/beam
SN2023cv_racs.fits Median Flux: -0.002 mJy/beam
SN2023cv_racs.fits Max Flux: 99.416 mJy/beam
SN2023cv_racs.fits Min Flux: -1.181 mJy/beam
SN2023cv_racs.fits SNR: 36.622
SN2023cv_racs.fits Observation Date: 2020-10-16T22:16:28
